accessionNumber,cik10,company_name,download_url,filingDate,primaryDocument,saved_path,ticker
0000749251-22-000018,0000749251,GARTNER INC,https://www.sec.gov/Archives/edgar/data/749251/000074925122000018/it-20220331.htm,2022-05-03,it-20220331.htm,sec_10q\IT\GARTNER INC\2022_10-Q_2022-05-03_0000749251-22-000018.htm,IT
0000049826-25-000057,0000049826,ILLINOIS TOOL WORKS INC,https://www.sec.gov/Archives/edgar/data/49826/000004982625000057/itw-20250930.htm,2025-10-24,itw-20250930.htm,sec_10q\ITW\ILLINOIS TOOL WORKS INC\2025_10-Q_2025-10-24_0000049826-25-000057.htm,ITW
0000049826-25-000037,0000049826,ILLINOIS TOOL WORKS INC,https://www.sec.gov/Archives/edgar/data/49826/000004982625000037/itw-20250630.htm,2025-08-01,itw-20250630.htm,sec_10q\ITW\ILLINOIS TOOL WORKS INC\2025_10-Q_2025-08-01_0000049826-25-000037.htm,ITW
0000049826-25-000014,0000049826,ILLINOIS TOOL WORKS INC,https://www.sec.gov/Archives/edgar/data/49826/000004982625000014/itw-20250331.htm,2025-05-01,itw-20250331.htm,sec_10q\ITW\ILLINOIS TOOL WORKS INC\2025_10-Q_2025-05-01_0000049826-25-000014.htm,ITW
0000049826-24-000048,0000049826,ILLINOIS TOOL WORKS INC,https://www.sec.gov/Archives/edgar/data/49826/000004982624000048/itw-20240930.htm,2024-10-30,itw-20240930.htm,sec_10q\ITW\ILLINOIS TOOL WORKS INC\2024_10-Q_2024-10-30_0000049826-24-000048.htm,ITW
0000049826-24-000038,0000049826,ILLINOIS TOOL WORKS INC,https://www.sec.gov/Archives/edgar/data/49826/000004982624000038/itw-20240630.htm,2024-08-02,itw-20240630.htm,sec_10q\ITW\ILLINOIS TOOL WORKS INC\2024_10-Q_2024-08-02_0000049826-24-000038.htm,ITW
0000049826-24-000020,0000049826,ILLINOIS TOOL WORKS INC,https://www.sec.gov/Archives/edgar/data/49826/000004982624000020/itw-20240331.htm,2024-05-02,itw-20240331.htm,sec_10q\ITW\ILLINOIS TOOL WORKS INC\2024_10-Q_2024-05-02_0000049826-24-000020.htm,ITW
0000049826-23-000052,0000049826,ILLINOIS TOOL WORKS INC,https://www.sec.gov/Archives/edgar/data/49826/000004982623000052/itw-20230930.htm,2023-10-24,itw-20230930.htm,sec_10q\ITW\ILLINOIS TOOL WORKS INC\2023_10-Q_2023-10-24_0000049826-23-000052.htm,ITW
0000049826-23-000043,0000049826,ILLINOIS TOOL WORKS INC,https://www.sec.gov/Archives/edgar/data/49826/000004982623000043/itw-20230630.htm,2023-08-04,itw-20230630.htm,sec_10q\ITW\ILLINOIS TOOL WORKS INC\2023_10-Q_2023-08-04_0000049826-23-000043.htm,ITW
0000049826-23-000025,0000049826,ILLINOIS TOOL WORKS INC,https://www.sec.gov/Archives/edgar/data/49826/000004982623000025/itw-20230331.htm,2023-05-04,itw-20230331.htm,sec_10q\ITW\ILLINOIS TOOL WORKS INC\2023_10-Q_2023-05-04_0000049826-23-000025.htm,ITW
0000049826-22-000060,0000049826,ILLINOIS TOOL WORKS INC,https://www.sec.gov/Archives/edgar/data/49826/000004982622000060/itw-20220930.htm,2022-10-27,itw-20220930.htm,sec_10q\ITW\ILLINOIS TOOL WORKS INC\2022_10-Q_2022-10-27_0000049826-22-000060.htm,ITW
0000049826-22-000046,0000049826,ILLINOIS TOOL WORKS INC,https://www.sec.gov/Archives/edgar/data/49826/000004982622000046/itw-20220630.htm,2022-08-05,itw-20220630.htm,sec_10q\ITW\ILLINOIS TOOL WORKS INC\2022_10-Q_2022-08-05_0000049826-22-000046.htm,ITW
0000049826-22-000012,0000049826,ILLINOIS TOOL WORKS INC,https://www.sec.gov/Archives/edgar/data/49826/000004982622000012/itw-20220331.htm,2022-05-06,itw-20220331.htm,sec_10q\ITW\ILLINOIS TOOL WORKS INC\2022_10-Q_2022-05-06_0000049826-22-000012.htm,ITW
0000052988-25-000051,0000052988,JACOBS SOLUTIONS INC.,https://www.sec.gov/Archives/edgar/data/52988/000005298825000051/jec-20250627.htm,2025-08-05,jec-20250627.htm,sec_10q\J\JACOBS SOLUTIONS INC.\2025_10-Q_2025-08-05_0000052988-25-000051.htm,J
0000052988-25-000028,0000052988,JACOBS SOLUTIONS INC.,https://www.sec.gov/Archives/edgar/data/52988/000005298825000028/jec-20250328.htm,2025-05-06,jec-20250328.htm,sec_10q\J\JACOBS SOLUTIONS INC.\2025_10-Q_2025-05-06_0000052988-25-000028.htm,J
0000052988-25-000016,0000052988,JACOBS SOLUTIONS INC.,https://www.sec.gov/Archives/edgar/data/52988/000005298825000016/jec-20241227.htm,2025-02-04,jec-20241227.htm,sec_10q\J\JACOBS SOLUTIONS INC.\2025_10-Q_2025-02-04_0000052988-25-000016.htm,J
0000052988-24-000053,0000052988,JACOBS SOLUTIONS INC.,https://www.sec.gov/Archives/edgar/data/52988/000005298824000053/jec-20240628.htm,2024-08-06,jec-20240628.htm,sec_10q\J\JACOBS SOLUTIONS INC.\2024_10-Q_2024-08-06_0000052988-24-000053.htm,J
0000052988-24-000032,0000052988,JACOBS SOLUTIONS INC.,https://www.sec.gov/Archives/edgar/data/52988/000005298824000032/jec-20240329.htm,2024-05-07,jec-20240329.htm,sec_10q\J\JACOBS SOLUTIONS INC.\2024_10-Q_2024-05-07_0000052988-24-000032.htm,J
0000052988-24-000017,0000052988,JACOBS SOLUTIONS INC.,https://www.sec.gov/Archives/edgar/data/52988/000005298824000017/jec-20231229.htm,2024-02-06,jec-20231229.htm,sec_10q\J\JACOBS SOLUTIONS INC.\2024_10-Q_2024-02-06_0000052988-24-000017.htm,J
0000052988-23-000053,0000052988,JACOBS SOLUTIONS INC.,https://www.sec.gov/Archives/edgar/data/52988/000005298823000053/jec-20230630.htm,2023-08-08,jec-20230630.htm,sec_10q\J\JACOBS SOLUTIONS INC.\2023_10-Q_2023-08-08_0000052988-23-000053.htm,J
0000052988-23-000024,0000052988,JACOBS SOLUTIONS INC.,https://www.sec.gov/Archives/edgar/data/52988/000005298823000024/jec-20230331.htm,2023-05-09,jec-20230331.htm,sec_10q\J\JACOBS SOLUTIONS INC.\2023_10-Q_2023-05-09_0000052988-23-000024.htm,J
0000052988-23-000012,0000052988,JACOBS SOLUTIONS INC.,https://www.sec.gov/Archives/edgar/data/52988/000005298823000012/jec-20221230.htm,2023-02-07,jec-20221230.htm,sec_10q\J\JACOBS SOLUTIONS INC.\2023_10-Q_2023-02-07_0000052988-23-000012.htm,J
0000052988-22-000063,0000052988,JACOBS SOLUTIONS INC.,https://www.sec.gov/Archives/edgar/data/52988/000005298822000063/jec-20220701.htm,2022-08-01,jec-20220701.htm,sec_10q\J\JACOBS SOLUTIONS INC.\2022_10-Q_2022-08-01_0000052988-22-000063.htm,J
0000052988-22-000046,0000052988,JACOBS SOLUTIONS INC.,https://www.sec.gov/Archives/edgar/data/52988/000005298822000046/jec-20220401.htm,2022-05-03,jec-20220401.htm,sec_10q\J\JACOBS SOLUTIONS INC.\2022_10-Q_2022-05-03_0000052988-22-000046.htm,J
0000052988-22-000016,0000052988,JACOBS SOLUTIONS INC.,https://www.sec.gov/Archives/edgar/data/52988/000005298822000016/jec-20211231.htm,2022-02-08,jec-20211231.htm,sec_10q\J\JACOBS SOLUTIONS INC.\2022_10-Q_2022-02-08_0000052988-22-000016.htm,J
0001437749-25-031696,0000728535,HUNT J B TRANSPORT SERVICES INC,https://www.sec.gov/Archives/edgar/data/728535/000143774925031696/jbht20250930_10q.htm,2025-10-24,jbht20250930_10q.htm,sec_10q\JBHT\HUNT J B TRANSPORT SERVICES INC\2025_10-Q_2025-10-24_0001437749-25-031696.htm,JBHT
0001437749-25-023379,0000728535,HUNT J B TRANSPORT SERVICES INC,https://www.sec.gov/Archives/edgar/data/728535/000143774925023379/jbht20250630_10q.htm,2025-07-24,jbht20250630_10q.htm,sec_10q\JBHT\HUNT J B TRANSPORT SERVICES INC\2025_10-Q_2025-07-24_0001437749-25-023379.htm,JBHT
0001437749-25-013085,0000728535,HUNT J B TRANSPORT SERVICES INC,https://www.sec.gov/Archives/edgar/data/728535/000143774925013085/jbht20250331_10q.htm,2025-04-25,jbht20250331_10q.htm,sec_10q\JBHT\HUNT J B TRANSPORT SERVICES INC\2025_10-Q_2025-04-25_0001437749-25-013085.htm,JBHT
0001437749-24-032122,0000728535,HUNT J B TRANSPORT SERVICES INC,https://www.sec.gov/Archives/edgar/data/728535/000143774924032122/jbht20240930_10q.htm,2024-10-25,jbht20240930_10q.htm,sec_10q\JBHT\HUNT J B TRANSPORT SERVICES INC\2024_10-Q_2024-10-25_0001437749-24-032122.htm,JBHT
0001437749-24-023553,0000728535,HUNT J B TRANSPORT SERVICES INC,https://www.sec.gov/Archives/edgar/data/728535/000143774924023553/jbht20240630_10q.htm,2024-07-26,jbht20240630_10q.htm,sec_10q\JBHT\HUNT J B TRANSPORT SERVICES INC\2024_10-Q_2024-07-26_0001437749-24-023553.htm,JBHT
0001437749-24-013384,0000728535,HUNT J B TRANSPORT SERVICES INC,https://www.sec.gov/Archives/edgar/data/728535/000143774924013384/jbht20240331_10q.htm,2024-04-26,jbht20240331_10q.htm,sec_10q\JBHT\HUNT J B TRANSPORT SERVICES INC\2024_10-Q_2024-04-26_0001437749-24-013384.htm,JBHT
0001437749-23-029197,0000728535,HUNT J B TRANSPORT SERVICES INC,https://www.sec.gov/Archives/edgar/data/728535/000143774923029197/jbht20230930_10q.htm,2023-10-27,jbht20230930_10q.htm,sec_10q\JBHT\HUNT J B TRANSPORT SERVICES INC\2023_10-Q_2023-10-27_0001437749-23-029197.htm,JBHT
0001437749-23-020887,0000728535,HUNT J B TRANSPORT SERVICES INC,https://www.sec.gov/Archives/edgar/data/728535/000143774923020887/jbht20230630_10q.htm,2023-07-27,jbht20230630_10q.htm,sec_10q\JBHT\HUNT J B TRANSPORT SERVICES INC\2023_10-Q_2023-07-27_0001437749-23-020887.htm,JBHT
0001437749-23-011573,0000728535,HUNT J B TRANSPORT SERVICES INC,https://www.sec.gov/Archives/edgar/data/728535/000143774923011573/jbht20230331_10q.htm,2023-04-28,jbht20230331_10q.htm,sec_10q\JBHT\HUNT J B TRANSPORT SERVICES INC\2023_10-Q_2023-04-28_0001437749-23-011573.htm,JBHT
0001437749-22-025965,0000728535,HUNT J B TRANSPORT SERVICES INC,https://www.sec.gov/Archives/edgar/data/728535/000143774922025965/jbht20220930_10q.htm,2022-11-04,jbht20220930_10q.htm,sec_10q\JBHT\HUNT J B TRANSPORT SERVICES INC\2022_10-Q_2022-11-04_0001437749-22-025965.htm,JBHT
0001437749-22-018102,0000728535,HUNT J B TRANSPORT SERVICES INC,https://www.sec.gov/Archives/edgar/data/728535/000143774922018102/jbht20220630b_10q.htm,2022-07-29,jbht20220630b_10q.htm,sec_10q\JBHT\HUNT J B TRANSPORT SERVICES INC\2022_10-Q_2022-07-29_0001437749-22-018102.htm,JBHT
0001437749-22-010428,0000728535,HUNT J B TRANSPORT SERVICES INC,https://www.sec.gov/Archives/edgar/data/728535/000143774922010428/jbht20220331_10q.htm,2022-05-02,jbht20220331_10q.htm,sec_10q\JBHT\HUNT J B TRANSPORT SERVICES INC\2022_10-Q_2022-05-02_0001437749-22-010428.htm,JBHT
0001628280-25-033410,0000898293,JABIL INC,https://www.sec.gov/Archives/edgar/data/898293/000162828025033410/jbl-20250531.htm,2025-06-30,jbl-20250531.htm,sec_10q\JBL\JABIL INC\2025_10-Q_2025-06-30_0001628280-25-033410.htm,JBL
0001628280-25-017004,0000898293,JABIL INC,https://www.sec.gov/Archives/edgar/data/898293/000162828025017004/jbl-20250228.htm,2025-04-08,jbl-20250228.htm,sec_10q\JBL\JABIL INC\2025_10-Q_2025-04-08_0001628280-25-017004.htm,JBL
0001628280-25-001058,0000898293,JABIL INC,https://www.sec.gov/Archives/edgar/data/898293/000162828025001058/jbl-20241130.htm,2025-01-10,jbl-20241130.htm,sec_10q\JBL\JABIL INC\2025_10-Q_2025-01-10_0001628280-25-001058.htm,JBL
0001628280-24-031429,0000898293,JABIL INC,https://www.sec.gov/Archives/edgar/data/898293/000162828024031429/jbl-20240531.htm,2024-07-09,jbl-20240531.htm,sec_10q\JBL\JABIL INC\2024_10-Q_2024-07-09_0001628280-24-031429.htm,JBL
0001628280-24-014951,0000898293,JABIL INC,https://www.sec.gov/Archives/edgar/data/898293/000162828024014951/jbl-20240229.htm,2024-04-05,jbl-20240229.htm,sec_10q\JBL\JABIL INC\2024_10-Q_2024-04-05_0001628280-24-014951.htm,JBL
0001193125-24-004852,0000898293,JABIL INC,https://www.sec.gov/Archives/edgar/data/898293/000119312524004852/d57908d10q.htm,2024-01-09,d57908d10q.htm,sec_10q\JBL\JABIL INC\2024_10-Q_2024-01-09_0001193125-24-004852.htm,JBL
0001193125-23-179422,0000898293,JABIL INC,https://www.sec.gov/Archives/edgar/data/898293/000119312523179422/d508558d10q.htm,2023-06-30,d508558d10q.htm,sec_10q\JBL\JABIL INC\2023_10-Q_2023-06-30_0001193125-23-179422.htm,JBL
0001193125-23-091542,0000898293,JABIL INC,https://www.sec.gov/Archives/edgar/data/898293/000119312523091542/d391318d10q.htm,2023-04-05,d391318d10q.htm,sec_10q\JBL\JABIL INC\2023_10-Q_2023-04-05_0001193125-23-091542.htm,JBL
0001193125-23-003543,0000898293,JABIL INC,https://www.sec.gov/Archives/edgar/data/898293/000119312523003543/d415236d10q.htm,2023-01-06,d415236d10q.htm,sec_10q\JBL\JABIL INC\2023_10-Q_2023-01-06_0001193125-23-003543.htm,JBL
0001193125-22-186715,0000898293,JABIL INC,https://www.sec.gov/Archives/edgar/data/898293/000119312522186715/d193672d10q.htm,2022-07-01,d193672d10q.htm,sec_10q\JBL\JABIL INC\2022_10-Q_2022-07-01_0001193125-22-186715.htm,JBL
0001193125-22-092806,0000898293,JABIL INC,https://www.sec.gov/Archives/edgar/data/898293/000119312522092806/d298775d10q.htm,2022-04-01,d298775d10q.htm,sec_10q\JBL\JABIL INC\2022_10-Q_2022-04-01_0001193125-22-092806.htm,JBL
0000833444-25-000063,0000833444,Johnson Controls International plc,https://www.sec.gov/Archives/edgar/data/833444/000083344425000063/jci-20250630.htm,2025-08-06,jci-20250630.htm,sec_10q\JCI\Johnson Controls International plc\2025_10-Q_2025-08-06_0000833444-25-000063.htm,JCI
0000833444-25-000032,0000833444,Johnson Controls International plc,https://www.sec.gov/Archives/edgar/data/833444/000083344425000032/jci-20250331.htm,2025-05-07,jci-20250331.htm,sec_10q\JCI\Johnson Controls International plc\2025_10-Q_2025-05-07_0000833444-25-000032.htm,JCI
0000833444-25-000011,0000833444,Johnson Controls International plc,https://www.sec.gov/Archives/edgar/data/833444/000083344425000011/jci-20241231.htm,2025-02-05,jci-20241231.htm,sec_10q\JCI\Johnson Controls International plc\2025_10-Q_2025-02-05_0000833444-25-000011.htm,JCI
0000833444-24-000052,0000833444,Johnson Controls International plc,https://www.sec.gov/Archives/edgar/data/833444/000083344424000052/jci-20240630.htm,2024-07-31,jci-20240630.htm,sec_10q\JCI\Johnson Controls International plc\2024_10-Q_2024-07-31_0000833444-24-000052.htm,JCI
0000833444-24-000029,0000833444,Johnson Controls International plc,https://www.sec.gov/Archives/edgar/data/833444/000083344424000029/jci-20240331.htm,2024-05-01,jci-20240331.htm,sec_10q\JCI\Johnson Controls International plc\2024_10-Q_2024-05-01_0000833444-24-000029.htm,JCI
0000833444-24-000011,0000833444,Johnson Controls International plc,https://www.sec.gov/Archives/edgar/data/833444/000083344424000011/jci-20231231.htm,2024-01-30,jci-20231231.htm,sec_10q\JCI\Johnson Controls International plc\2024_10-Q_2024-01-30_0000833444-24-000011.htm,JCI
0000833444-23-000030,0000833444,Johnson Controls International plc,https://www.sec.gov/Archives/edgar/data/833444/000083344423000030/jci-20230630.htm,2023-08-02,jci-20230630.htm,sec_10q\JCI\Johnson Controls International plc\2023_10-Q_2023-08-02_0000833444-23-000030.htm,JCI
0000833444-23-000014,0000833444,Johnson Controls International plc,https://www.sec.gov/Archives/edgar/data/833444/000083344423000014/jci-20230331.htm,2023-05-05,jci-20230331.htm,sec_10q\JCI\Johnson Controls International plc\2023_10-Q_2023-05-05_0000833444-23-000014.htm,JCI
0000833444-23-000005,0000833444,Johnson Controls International plc,https://www.sec.gov/Archives/edgar/data/833444/000083344423000005/jci-20221231.htm,2023-02-01,jci-20221231.htm,sec_10q\JCI\Johnson Controls International plc\2023_10-Q_2023-02-01_0000833444-23-000005.htm,JCI
0000833444-22-000036,0000833444,Johnson Controls International plc,https://www.sec.gov/Archives/edgar/data/833444/000083344422000036/jci-20220630.htm,2022-08-04,jci-20220630.htm,sec_10q\JCI\Johnson Controls International plc\2022_10-Q_2022-08-04_0000833444-22-000036.htm,JCI
0000833444-22-000017,0000833444,Johnson Controls International plc,https://www.sec.gov/Archives/edgar/data/833444/000083344422000017/jci-20220331.htm,2022-05-04,jci-20220331.htm,sec_10q\JCI\Johnson Controls International plc\2022_10-Q_2022-05-04_0000833444-22-000017.htm,JCI
0000833444-22-000005,0000833444,Johnson Controls International plc,https://www.sec.gov/Archives/edgar/data/833444/000083344422000005/jci-20211231.htm,2022-02-02,jci-20211231.htm,sec_10q\JCI\Johnson Controls International plc\2022_10-Q_2022-02-02_0000833444-22-000005.htm,JCI
0000200406-25-000209,0000200406,JOHNSON & JOHNSON,https://www.sec.gov/Archives/edgar/data/200406/000020040625000209/jnj-20250928.htm,2025-10-22,jnj-20250928.htm,sec_10q\JNJ\JOHNSON & JOHNSON\2025_10-Q_2025-10-22_0000200406-25-000209.htm,JNJ
0000200406-25-000178,0000200406,JOHNSON & JOHNSON,https://www.sec.gov/Archives/edgar/data/200406/000020040625000178/jnj-20250629.htm,2025-07-24,jnj-20250629.htm,sec_10q\JNJ\JOHNSON & JOHNSON\2025_10-Q_2025-07-24_0000200406-25-000178.htm,JNJ
0000200406-25-000119,0000200406,JOHNSON & JOHNSON,https://www.sec.gov/Archives/edgar/data/200406/000020040625000119/jnj-20250330.htm,2025-04-23,jnj-20250330.htm,sec_10q\JNJ\JOHNSON & JOHNSON\2025_10-Q_2025-04-23_0000200406-25-000119.htm,JNJ
0000200406-24-000096,0000200406,JOHNSON & JOHNSON,https://www.sec.gov/Archives/edgar/data/200406/000020040624000096/jnj-20240929.htm,2024-10-23,jnj-20240929.htm,sec_10q\JNJ\JOHNSON & JOHNSON\2024_10-Q_2024-10-23_0000200406-24-000096.htm,JNJ
0000200406-24-000075,0000200406,JOHNSON & JOHNSON,https://www.sec.gov/Archives/edgar/data/200406/000020040624000075/jnj-20240630.htm,2024-07-25,jnj-20240630.htm,sec_10q\JNJ\JOHNSON & JOHNSON\2024_10-Q_2024-07-25_0000200406-24-000075.htm,JNJ
0000200406-24-000049,0000200406,JOHNSON & JOHNSON,https://www.sec.gov/Archives/edgar/data/200406/000020040624000049/jnj-20240331.htm,2024-05-01,jnj-20240331.htm,sec_10q\JNJ\JOHNSON & JOHNSON\2024_10-Q_2024-05-01_0000200406-24-000049.htm,JNJ
0000200406-23-000102,0000200406,JOHNSON & JOHNSON,https://www.sec.gov/Archives/edgar/data/200406/000020040623000102/jnj-20231001.htm,2023-10-27,jnj-20231001.htm,sec_10q\JNJ\JOHNSON & JOHNSON\2023_10-Q_2023-10-27_0000200406-23-000102.htm,JNJ
0000200406-23-000082,0000200406,JOHNSON & JOHNSON,https://www.sec.gov/Archives/edgar/data/200406/000020040623000082/jnj-20230702.htm,2023-07-31,jnj-20230702.htm,sec_10q\JNJ\JOHNSON & JOHNSON\2023_10-Q_2023-07-31_0000200406-23-000082.htm,JNJ
0000200406-23-000056,0000200406,JOHNSON & JOHNSON,https://www.sec.gov/Archives/edgar/data/200406/000020040623000056/jnj-20230402.htm,2023-04-28,jnj-20230402.htm,sec_10q\JNJ\JOHNSON & JOHNSON\2023_10-Q_2023-04-28_0000200406-23-000056.htm,JNJ
0000200406-22-000086,0000200406,JOHNSON & JOHNSON,https://www.sec.gov/Archives/edgar/data/200406/000020040622000086/jnj-20221002.htm,2022-10-27,jnj-20221002.htm,sec_10q\JNJ\JOHNSON & JOHNSON\2022_10-Q_2022-10-27_0000200406-22-000086.htm,JNJ
0000200406-22-000071,0000200406,JOHNSON & JOHNSON,https://www.sec.gov/Archives/edgar/data/200406/000020040622000071/jnj-20220703.htm,2022-07-29,jnj-20220703.htm,sec_10q\JNJ\JOHNSON & JOHNSON\2022_10-Q_2022-07-29_0000200406-22-000071.htm,JNJ
0000200406-22-000048,0000200406,JOHNSON & JOHNSON,https://www.sec.gov/Archives/edgar/data/200406/000020040622000048/jnj-20220403.htm,2022-04-29,jnj-20220403.htm,sec_10q\JNJ\JOHNSON & JOHNSON\2022_10-Q_2022-04-29_0000200406-22-000048.htm,JNJ
0001628280-25-048859,0000019617,JPMORGAN CHASE & CO,https://www.sec.gov/Archives/edgar/data/19617/000162828025048859/jpm-20250930.htm,2025-11-04,jpm-20250930.htm,sec_10q\JPM\JPMORGAN CHASE & CO\2025_10-Q_2025-11-04_0001628280-25-048859.htm,JPM
0000019617-25-000615,0000019617,JPMORGAN CHASE & CO,https://www.sec.gov/Archives/edgar/data/19617/000001961725000615/jpm-20250630.htm,2025-08-05,jpm-20250630.htm,sec_10q\JPM\JPMORGAN CHASE & CO\2025_10-Q_2025-08-05_0000019617-25-000615.htm,JPM
0000019617-25-000421,0000019617,JPMORGAN CHASE & CO,https://www.sec.gov/Archives/edgar/data/19617/000001961725000421/jpm-20250331.htm,2025-05-01,jpm-20250331.htm,sec_10q\JPM\JPMORGAN CHASE & CO\2025_10-Q_2025-05-01_0000019617-25-000421.htm,JPM
0001418135-25-000125,0001418135,Keurig Dr Pepper Inc.,https://www.sec.gov/Archives/edgar/data/1418135/000141813525000125/kdp-20250930.htm,2025-10-28,kdp-20250930.htm,sec_10q\KDP\Keurig Dr Pepper Inc.\2025_10-Q_2025-10-28_0001418135-25-000125.htm,KDP
0001418135-25-000103,0001418135,Keurig Dr Pepper Inc.,https://www.sec.gov/Archives/edgar/data/1418135/000141813525000103/kdp-20250630.htm,2025-07-24,kdp-20250630.htm,sec_10q\KDP\Keurig Dr Pepper Inc.\2025_10-Q_2025-07-24_0001418135-25-000103.htm,KDP
0001418135-25-000061,0001418135,Keurig Dr Pepper Inc.,https://www.sec.gov/Archives/edgar/data/1418135/000141813525000061/kdp-20250331.htm,2025-04-24,kdp-20250331.htm,sec_10q\KDP\Keurig Dr Pepper Inc.\2025_10-Q_2025-04-24_0001418135-25-000061.htm,KDP
0001418135-24-000090,0001418135,Keurig Dr Pepper Inc.,https://www.sec.gov/Archives/edgar/data/1418135/000141813524000090/kdp-20240930.htm,2024-10-24,kdp-20240930.htm,sec_10q\KDP\Keurig Dr Pepper Inc.\2024_10-Q_2024-10-24_0001418135-24-000090.htm,KDP
0001418135-24-000073,0001418135,Keurig Dr Pepper Inc.,https://www.sec.gov/Archives/edgar/data/1418135/000141813524000073/kdp-20240630.htm,2024-07-25,kdp-20240630.htm,sec_10q\KDP\Keurig Dr Pepper Inc.\2024_10-Q_2024-07-25_0001418135-24-000073.htm,KDP
0001418135-24-000054,0001418135,Keurig Dr Pepper Inc.,https://www.sec.gov/Archives/edgar/data/1418135/000141813524000054/kdp-20240331.htm,2024-04-25,kdp-20240331.htm,sec_10q\KDP\Keurig Dr Pepper Inc.\2024_10-Q_2024-04-25_0001418135-24-000054.htm,KDP
0001418135-23-000018,0001418135,Keurig Dr Pepper Inc.,https://www.sec.gov/Archives/edgar/data/1418135/000141813523000018/kdp-20230930.htm,2023-10-26,kdp-20230930.htm,sec_10q\KDP\Keurig Dr Pepper Inc.\2023_10-Q_2023-10-26_0001418135-23-000018.htm,KDP
0001418135-23-000014,0001418135,Keurig Dr Pepper Inc.,https://www.sec.gov/Archives/edgar/data/1418135/000141813523000014/kdp-20230630.htm,2023-07-27,kdp-20230630.htm,sec_10q\KDP\Keurig Dr Pepper Inc.\2023_10-Q_2023-07-27_0001418135-23-000014.htm,KDP
0001418135-23-000009,0001418135,Keurig Dr Pepper Inc.,https://www.sec.gov/Archives/edgar/data/1418135/000141813523000009/kdp-20230331.htm,2023-04-27,kdp-20230331.htm,sec_10q\KDP\Keurig Dr Pepper Inc.\2023_10-Q_2023-04-27_0001418135-23-000009.htm,KDP
